place_id,place_name,review_rating,review_text
ChIJo2MOdP0VaTQRuNk6mqxewBA,藝奇 台中國安店,4,今天朋友慶生選在這裡，第一次來吃藝奇，有不同的套餐選擇，今天因為朋友有買票卷的部分，所以我們選擇最便宜的套餐，開胃菜送來小朋友很喜歡黑豆，服務人員又多送來一些，果然服務沒話說，主餐櫻桃鴨覺得蠻好吃比起牛肉我們更愛櫻桃鴨，釜飯和牛跟鮪魚，小朋友比較喜歡和牛，鮪魚是新鮮的鮪魚下去蒸跟我們常吃的鮪魚罐頭不一樣，兩個都還不錯，飲品鳳梨苦瓜汁，覺得很新鮮不會有苦瓜的苦味，甜點抹茶就是很適合大人的甜點，帶有點苦味但好吃裡面還有茶凍
ChIJo2MOdP0VaTQRuNk6mqxewBA,藝奇 台中國安店,4,用餐環境舒適，空間寬敞，附近有停車場（無特約）或停車格，人員服務活潑親切，上菜速度節奏稍快，如能多觀察用餐進度再上菜，整體感受品質會更好 圖中為980套餐 114.08
ChIJo2MOdP0VaTQRuNk6mqxewBA,藝奇 台中國安店,5,用餐環境舒適，服務上也非常的好~ 餐點精緻、食材新鮮，適合家庭聚餐、約會用餐的好選擇。
ChIJo2MOdP0VaTQRuNk6mqxewBA,藝奇 台中國安店,4,先說缺點是主餐結束要上甜點沒有擦桌子 導致桌面濕答答+有飯粒和髒污  ↓優↓ 朋友推薦好吃就來吃看看 鮮蝦豆腐麵好吃 肩豚肉很適合配蕈菇釜飯超好吃😋
ChIJGcKEFoEVaTQRnLG3UHXJfNA,暖谷莊園-台中外燴/台中最美外燴/西式外燴/精緻外燴/場地租借包場/餐盒,5,這次選擇在暖谷莊園辦閨蜜離別趴的活動，不僅可以客製化，菜色有問題都可以溝通，現場還有提供投影幕，好開心找到這麼棒的地方，容納大大小小總共90位，環境優美乾淨整潔，拍照起來又好看，食物非常有水準，好吃又好看！不僅讓賓客們吃超飽，還外帶回家好多食物，飲料也是在水準之上，660$的價格經濟又實惠，吃起來像800以上的價格！附近有路邊停車，還有好多停車場，非常方便！下次有辦活動，外燴服務我一定會再選擇暖谷莊園！
ChIJGcKEFoEVaTQRnLG3UHXJfNA,暖谷莊園-台中外燴/台中最美外燴/西式外燴/精緻外燴/場地租借包場/餐盒,5,謝謝暖谷莊園的團隊，很細心用心的佈置，不僅僅食物好吃，視覺也是一種享受，感謝你們讓我們的活動圓滿結束～
ChIJGcKEFoEVaTQRnLG3UHXJfNA,暖谷莊園-台中外燴/台中最美外燴/西式外燴/精緻外燴/場地租借包場/餐盒,5,謝謝暖谷莊園協助外燴出餐～ 我們訂的是比較踩線的，但人員也是盡可能回覆我們的問題提供更詳細的內容參考 幫助我們更快定案 聯絡積極，並且細心處理 現場餐點佈置也都很細心衛生乾淨 出餐人員也都很專業負責又親切🥰 會解釋如何操作一些器具用法 並提醒最佳賞味時限 餐點整體也是以外燴方式來說是清爽可口的 蜜汁豬肋排甜鹹軟硬適中不會有咬不斷的情況 甜點的甜度也都蠻剛好的，不會過甜 起司蛋糕很爽口不會過膩🤤 整體的用餐體驗是很舒服的👍
ChIJGcKEFoEVaTQRnLG3UHXJfNA,暖谷莊園-台中外燴/台中最美外燴/西式外燴/精緻外燴/場地租借包場/餐盒,5,感謝暖谷團隊的用心，學生跟家長都非常稱讚佈置的巧思和餐點，再次感謝你們給了我們愉快用餐的氛圍 !
ChIJGcKEFoEVaTQRnLG3UHXJfNA,暖谷莊園-台中外燴/台中最美外燴/西式外燴/精緻外燴/場地租借包場/餐盒,4,團體聚會，包場的好選擇！👍👍👍 周邊停車場🅿️充足 出餐速度與份量控制得宜 Buffet餐點美味，搭配莊園風格的空間 會讓人願意推薦給親朋好友！
ChIJJ1RzfEGlaDQR0GLyQ267z0A,豐曉田花蓮館 花蓮小吃 花蓮在地 平價推薦 - 美食餐廳、伴手禮(店休請看FB粉專),5,老闆娘親切和善，餐點又美味的在地小店：豐曉田花蓮館。  「豐曉田」家最最推薦的，絕對是它們家的蹄膀飯，滷到軟糯油香的腿庫，每一口都讓人深刻感受到肥而不膩、又油又鹹香的快樂，搭配上店家的五香滷豆乾、爽脆清甜的高麗菜，不僅能轉換口腔的味覺，更能解膩提鮮呢！ 大力推薦大家ㄧ定要品嚐看看這傳統的在地好味道🧡😋
ChIJJ1RzfEGlaDQR0GLyQ267z0A,豐曉田花蓮館 花蓮小吃 花蓮在地 平價推薦 - 美食餐廳、伴手禮(店休請看FB粉專),5,腿庫飯（小）腿庫肥而不膩，肥肉入口即化，白飯粒粒飽滿有Q勁，瞬間回到小時候吃辦桌的回憶🥹 搭配切斷的筍絲，用湯匙大口吃飯剛剛好！ 腿庫，筍絲，Q飯，再配上主廚辣椒，一口接一口，回過神已見碗底🥰
ChIJJ1RzfEGlaDQR0GLyQ267z0A,豐曉田花蓮館 花蓮小吃 花蓮在地 平價推薦 - 美食餐廳、伴手禮(店休請看FB粉專),3,餐點不錯吃，但是簡單點了兩碗飯，居然要等上30分鐘以上才拿到？實在有點不解。然後調味料都沒了也沒有補，期待出菜速度能夠更迅速
ChIJJ1RzfEGlaDQR0GLyQ267z0A,豐曉田花蓮館 花蓮小吃 花蓮在地 平價推薦 - 美食餐廳、伴手禮(店休請看FB粉專),4,腿庫飯 $90 腿庫滷的油油亮亮軟軟嫩嫩的 調味清爽不會重鹹 有附配菜高麗菜、筍絲、油豆腐 可以搭配店家自製辣椒提味 店內用餐環境整潔、冷氣開放
ChIJJ1RzfEGlaDQR0GLyQ267z0A,豐曉田花蓮館 花蓮小吃 花蓮在地 平價推薦 - 美食餐廳、伴手禮(店休請看FB粉專),5,不誇張 真的好吃！！！ 腿褲就是要這樣 油而不膩 滷的很入味 豬腳Q又嫩  老闆娘很nice 人很客氣～ 好吃的店快用新台幣支持她！
ChIJ-3slPSwDaDQReUGz3tfYAtc,朝鮮味,1,不適合辦超過4人的宴會。既然有8-10人套餐卻一道菜一個盤子。那分成兩桌我們真的很難分食。 與服務人員告知，看起來應該是工讀生，不知道怎麼辦就站在那邊了
ChIJ-3slPSwDaDQReUGz3tfYAtc,朝鮮味,4,環境和氣氛都很不錯，我們四人點四人套餐，也許是因為炒麵太油膩，月亮餅未附沾醬，少些味兒，各式各樣的小菜是有裝好的小碟，唯獨泡菜很難拿，甚至很少放上嗎，韓式料理適合數個月之後再來光顧的，因為有點鹹和油膩，就會很快沒有食慾
ChIJ-3slPSwDaDQReUGz3tfYAtc,朝鮮味,1,評價是洗出來的！ 在台灣吃過最糟的餐廳之一！ 首先這是一家披著韓式皮的台灣料理。  1. 韓式炒冬粉 東粉是韓國的沒錯 剩下的清淡無味還有點熱炒店東粉的味道  2.銅盤烤牛肉 給的是火烤兩吃的那種便宜牛肉片 四片稍微大片一點，剩下都是肉渣 銅盤烤的全身臭  3.韓式起司辣雞 唯一還有點韓味的食物 但吃兩口就膩口也只能說勉勉強強  4. 小菜 全部都是台式小菜 一滴芝麻油都沒加，清淡無味 唯一只有泡菜還行  5.醬料 醬油 / 朝天椒 / 韓式辣醬 美其名是韓式辣醬，其實是吃甜不辣的甜辣醬！  此店能避就避，生人勿進
ChIJ-3slPSwDaDQReUGz3tfYAtc,朝鮮味,5,餐廳氛圍很好，座位寬，搭配古典樂曲，感覺很放鬆。 點的是石鍋拌飯，喜歡鍋巴的口感，牛肉很嫩，口味很棒。 小菜大約有10幾20樣可以無限吃，小菜的口味都不鹹，也都很好吃，挺健康的小菜。會為了小菜，再來試試其他主食 😄。 要特別提服務人員，親切溫和，服務態度特佳。我不小心把麥茶灑了，他也溫和的說：沒關係，我來就好。全程也都帶著微笑服務，真的挺盡業的。給帥哥點個讚 👍。
ChIJ-3slPSwDaDQReUGz3tfYAtc,朝鮮味,5,4人家庭用餐，點了四人套餐$1490外加一份韓式炸雞，四人套餐有：銅板烤肉、石鍋拌飯、炸醬黑麵、部隊鍋、海鮮煎餅，份量很夠。  小菜選擇多，隨意拿，盡量吃。  服務的大姐也很勤勞，主動將吃完的餐盤收走整理。
ChIJg8rQbJFPXTQRxh9doMNFWZE,香川精緻鐵板燒,4,2025/7 餐廳位於2樓，在連珍對面，鐵板席可能要先預訂，餐標有分商業午餐500元、1000元、1600元（龍蝦）、差別在主食，海鮮種類繁多，食材實在，醬汁特別，我們吃到玉米醬汁超特別。價格實惠。
ChIJg8rQbJFPXTQRxh9doMNFWZE,香川精緻鐵板燒,5,海鮮及牛排都超好吃，1600元套餐能吃到龍蝦及和牛，調味也很特別且恰到好處，同等價位不需到台北就能享受這樣的美食，超級推薦👍🏻
ChIJg8rQbJFPXTQRxh9doMNFWZE,香川精緻鐵板燒,4,食材很新鮮，海鮮非常棒，蝦魚類的餐點調味刷新了我對這種食材的認知，真的不錯！ 可惜的是桌上的水感覺放了一段時間，有請服務生協助更換，也迅速幫我們換完。 推薦。
ChIJg8rQbJFPXTQRxh9doMNFWZE,香川精緻鐵板燒,4,基隆鐵板燒首選就是香川了 CP值超級高👍 900/1500的套餐都可以吃到撐 食材很新鮮 忠於原味  #基隆鐵板燒 #香川鐵板燒
ChIJg8rQbJFPXTQRxh9doMNFWZE,香川精緻鐵板燒,5,CP滿不錯的鐵板料理 炊飯非常特別 跟一般鐵板燒料理店的炒飯有區別 別有一番風味
ChIJJ897b9yVbjQREyTkl0oBC9U,米半 鐵板料理（平日線上訂位，假日現場排隊）,5,真心好吃 特地去嘉義吃 二訪感受還是一樣的棒！肉質、調味、茶碗蒸🌟🌟🌟！！！ 鴨胸嫩而不腥 不敢吃鴨的我可以接受 米飯🍚超愛 濕度和Q度很剛好
ChIJJ897b9yVbjQREyTkl0oBC9U,米半 鐵板料理（平日線上訂位，假日現場排隊）,5,沒有騙人的google評價。  沒有訂位、星期一大概1145來 留了電話 12:15 就有位子可以入座。  服務很好 細心 人員很友善 沒有服務費！ 打破鐵板燒迷思- 師父沒有包手也很好吃！  下次會帶著家人一起來平日用餐。
ChIJJ897b9yVbjQREyTkl0oBC9U,米半 鐵板料理（平日線上訂位，假日現場排隊）,5,吃第三次了～隱藏在秀泰旁邊的小店，假日沒辦法預約，11點開始營業，想當第一波進去的大概10:20就要來排隊了🫨 前菜沙拉的部分可以換荷包蛋，沙拉本身新鮮，可惜凱撒醬有點太甜，如果可以換成和風醬會更爽口；茶碗蒸還蠻滑順好吃的；雞湯會給一整壺，不過味道似乎有點淡；白飯好吃😋而且可以一直續！ 點兩份套餐會送一份蛤蠣，蛤蠣很新鮮（排隊的時候剛送到🤣），而且會有一些蛤蠣湯可以喝，鮮甜好喝；嗆辣小卷還不錯吃，小卷本身很新鮮，不過不太辣。 煎鴨胸很厲害👍表皮脆脆的，但肉本身是軟的，搭配旁邊的醬汁和椒鹽，再配上一口飯，超級無敵爽😎；松阪豬本身很多汁，而且咬起來很嫩，配上蒜片和芥末椒鹽讓原本沒什麼調味的松阪豬瞬間提升一個層次，一定要配飯，進來吃個兩碗是基本🙂‍↕️不管是哪個主菜份量都很足夠，一起分著吃真的很棒！ 甜點是地瓜和芋頭口味的銅鑼燒～飲料可以選冬瓜檸檬和玄米茶 整體來說超級推米半，價格合理又不收服務費，吃完會帶著滿足的笑容離開，唯一的缺點就是要排隊🥺
ChIJJ897b9yVbjQREyTkl0oBC9U,米半 鐵板料理（平日線上訂位，假日現場排隊）,5,雖然排到第三輪13點左右才用餐，不過只想說等待一切都是值得的！ 很久沒吃到蔬菜還是清脆口感的沙拉了，搭配的醬汁也很爽口；米飯也煮得好好吃🤤跟友人點了三份主菜分食，幾乎都好好吃，要說偏愛哪一道的話，還真的選不出來啊～茶碗蒸的柴魚湯淡淡的把蛋的滋味點出來，十分厲害，而雞湯也是是相當順口。 有機會的話，會再想試試其他品項 ❤️
ChIJJ897b9yVbjQREyTkl0oBC9U,米半 鐵板料理（平日線上訂位，假日現場排隊）,5,超難訂位的人氣鐵板燒❤️每月20開放平日訂位  這次點羊肩排真的肉質好嫩😋 套餐都有附沙拉（可改蛋）湯、炒時蔬、茶碗蒸、白飯（無限續加）和飲料（續杯10元），最愛銅鑼燒🫶🏻 推薦加點小卷、起司蛋和清蒸蛤蜊 價錢合理環境舒適，服務人員都很細心
ChIJi7nXAUkXbjQR_lQWqcLpLS0,丸亀製麵 屏東驛站店 烏龍麵餐廳,1,點foodpanda 外送，素食關東煮，吃到一半才注意到湯裡有蟑螂好噁心🤮
ChIJi7nXAUkXbjQR_lQWqcLpLS0,丸亀製麵 屏東驛站店 烏龍麵餐廳,5,二訪，真的不錯吃 水準有維持住 但偏鹹喲
ChIJi7nXAUkXbjQR_lQWqcLpLS0,丸亀製麵 屏東驛站店 烏龍麵餐廳,5,好吃的烏龍麵 配料隨意取用 炸物另外收費
ChIJi7nXAUkXbjQR_lQWqcLpLS0,丸亀製麵 屏東驛站店 烏龍麵餐廳,5,丸龜的烏龍麵，麵條Q彈得讓人停不下來，每一口都帶著彈性與爽口的美味，真的是超級好吃，讓人忍不住一碗接一碗！
ChIJi7nXAUkXbjQR_lQWqcLpLS0,丸亀製麵 屏東驛站店 烏龍麵餐廳,5,屏東火車站一樓美食街裡的丸亀製麵，平常日客人較少、座位不少，內用很方便。我挑了靠窗的位子。  這家店也維持各加盟連鎖店共有的基本特色和該有的水準：主食是溫熱或是冰涼烏龍麵（也可以更改為熱蓋飯），每個商品款式固定都是清爽特色，現場現炸的炸物（天婦羅、炸蝦、白魚、地瓜、水蓮、……等等）趁熱吃很美味。櫃檯旁也有販售小顆的飯糰和罐裝飲料。  每位廚師兼店員，都能熟練又平穩的逐一為每位客人介紹餐點、確認項目、建議加購、快速結帳，也會細心提醒“溫玉蛋的熟度是五分，請問能接受嗎…？”  醬料區的醬汁和蔥花可以自行添加。
ChIJp_dzO6claTQRAG7B5YmzOi4,璞石村(璞石璞食),5,第一次來就愛上，帶家人來吃得很開心、幸福！ 環境超舒適，氛圍很chill，跟家人、朋友聚餐或自己放鬆都適合。 餐點健康、好吃，服務貼心～
ChIJp_dzO6claTQRAG7B5YmzOi4,璞石村(璞石璞食),5,一個非常舒服的地方，適合來這裡放鬆，停車場非很大。 尤其是庭院的造景非常的別緻整體的日式風格很舒服。餐廳的裝潢主要以石材為主。也有介紹石材或者是石材的DIY。 裝茶的茶壺和杯具都很典雅，這次喝到的是金線茶很舒服可以繼續回沖。 餐點份量不算多，這次吃了燉飯和義大利麵，吃了也不會有油膩感，在素食裡面，我覺得算不錯，濃湯沒有使用到奶，能做出這樣子的口感有用心。下次打算來試試其他的餐點。
ChIJp_dzO6claTQRAG7B5YmzOi4,璞石村(璞石璞食),5,很有特色的餐廳 老闆是做石材的，園區裡有很多藝術雕刻與拼貼作品，感覺就像在美術館裡用餐，餐點也很有特色，雖是蔬食但沒有太多素食的加工品，口感很美味！搭上藝術品整體更加分喔！
ChIJp_dzO6claTQRAG7B5YmzOi4,璞石村(璞石璞食),5,美味和藝術的呈現 自然與生活的結合  有看過，不能沒來品嚐過。 路過不夠，還要坐下來享受。 悠閒就從此刻闖入， 還會被你帶走。
ChIJp_dzO6claTQRAG7B5YmzOi4,璞石村(璞石璞食),5,這是一間蔬食餐廳 我本身是葷食主義 在挑選要幫寶寶抓周的家庭聚餐時；找了很多但都覺得大同小異，終於讓我找到璞石璞食，抓住我眼球的是它的造景，讓我想起去沖繩旅遊其他一間餐廳風格也是如此，所以就這麼決定了就是這間了！  在line官方時告知聚餐是為了寶寶抓周，餐廳這邊特別留了包廂給我，真的太讓人感動了🥰  今天實際到訪時，景色依然美，餐點真的蠻好吃的，服務也都很周到  這是一個很棒的體驗🎊  但可能是算精緻蔬食，所以份量不多；可能可以離開後立馬吃點心🤣  還是值得推薦一個‼️
ChIJnUsjXAAXbjQR24LykxBoDM8,宵夜煎餃-屏東店,5,"FB : Ming Wen Shih ​ （施兄） IG : relax_shih ​ 🥟 鮮蝦煎餃 ⭐⭐⭐⭐⭐ 冰花煎餃一上桌就讓人食指大動！ 外皮不會太乾硬，內餡吃得到蝦子鮮味～ 是我喜歡的那種「不粉」的口感！至於價格嘛，就看大家的接受度囉😏 ​ 🍲 綜合湯 🌟湯頭：⭐⭐⭐⭐⭐ 湯頭真的濃郁好喝！清甜又暖胃❤️ 🌟用料：⭐⭐ 只有菜頭、小貢丸、肝連，份量偏少有點小失落～（個人感覺啦😅） ​ 🥚 麻藥蛋 ⭐⭐⭐⭐⭐ 糖心蛋就是無敵！搭配一點洋蔥提味，鹹甜交錯超唰嘴！ ​ 💬結語： 煎餃+麻藥蛋我會回訪👌 還有蒜頭和薑絲可以自己取用 , 這個超讚 !"
ChIJnUsjXAAXbjQR24LykxBoDM8,宵夜煎餃-屏東店,4,環境乾淨，好停機車，鍋貼外皮脆、內餡軟好吃，鍋燒意麵好吃，有店面但算是開放式，夏天偏熱，比較有蚊子(雖有蚊香，但驅不了飢餓的蚊子攻擊)。
ChIJnUsjXAAXbjQR24LykxBoDM8,宵夜煎餃-屏東店,5,最喜歡吃這種冰花煎餃！ 這間是日式烹調風格的台式煎餃， 用餐期間還會聞到煎餃陣陣香氣， 整體用餐體驗非常好，會回訪 😍
ChIJnUsjXAAXbjQR24LykxBoDM8,宵夜煎餃-屏東店,5,雪花煎餃邊邊酥脆像餅乾，鍋燒湯頭清甜，是喜歡的口味，好吃😋
ChIJnUsjXAAXbjQR24LykxBoDM8,宵夜煎餃-屏東店,5,微涼的夜晚，吃一盤煎粗脆、咬開juice的鮮蝦煎餃，搭上暖心的蘿蔔湯。是種小確幸☺️
ChIJi8wdhOw1aDQR-wdES8TzUTE,石家魚丸,2,第二次來訪。 一如所想的湯鈉含量很高。  今天點了滷肉飯+包餡魚丸湯，湯夠鹹，我想這樣一套set鈉含量可能有2000毫克。  包餡魚丸裡的餡料有脆脆的荸薺，吃到後面不知怎麼的有一股甜味。但整體而言個人感覺還好。  個人認為貢丸較為驚艷（內餡多汁與脆感），能夠讓人與超市冷凍區的貢丸分出差異。  滷肉飯的滷肉裡有蒜，整體來說蒜味很重，喜歡的人會很喜歡，個人覺得有酸菜也不錯，整體而言算是普通、還可以 等級的滷肉飯。（個人認為跟柳家肉燥飯有點像，但覺得柳家比較好吃）  個人認為吃完後要喝大量的水解渴。  餐點要自行端進去與端出去清理垃圾與餐盤回收。餐具是一次性餐具。  內用環境不是很好。  個人認為是觀光客會喜歡的店。
ChIJi8wdhOw1aDQR-wdES8TzUTE,石家魚丸,5,有ㄧ種味道 這種味道 穿過舌尖 給全身心傳遞著安全美好的信號 它藏身大千世界 也牽動滋味江湖 我們在日常點滴的歡愉中 飄渺世事的曠味裡 與美食又ㄧ次次的相逢  感受一下地道美食 石家魚丸🐟🐟🐟🍡🍡🍡 以為新竹是沙漠美食🏜🏜🐫🐫 打破眼鏡 還真有不少也不多的美食所在 Q彈紮實丸子與脆中帶嫩香纖維鬆弛 的肉餡（荸齊） 悠浮在骨仔肉熬煮的芹香滑郁的高湯 如此簡單卻不平凡美味
ChIJi8wdhOw1aDQR-wdES8TzUTE,石家魚丸,5,「比比登推薦」重口味好吃的魯肉飯(蒜味很重但真的很香)，比比一般是不喜歡蒜味的，但這家很可以，湯的部份很厲害，可以喝到濃濃的骨仔肉熬出來的味道，而且可以續湯。湯的包肉魚丸是類似福州魚丸但是裡面比我吃過的都紮實，且不會有噴汁的問題，很讚！
ChIJi8wdhOw1aDQR-wdES8TzUTE,石家魚丸,3,骨肉魚丸湯 湯頭個人覺得有點鹹 包肉的魚丸吃起來很普通  三丸湯 燕丸吃起來不錯吃 湯頭一樣有點鹹  自助式收拾餐具 支付方式：現金 無發票
ChIJi8wdhOw1aDQR-wdES8TzUTE,石家魚丸,5,內用有冷氣，魯肉飯滿好吃，附一些酸菜。 推薦：骨肉湯加魚丸70元（有2顆包肉魚丸）湯頭好喝，骨仔肉很軟，很讚！ 包肉魚丸的內餡裡面有荸薺、胡椒味、蔥， 魚丸口感彈牙。  魚丸湯一碗55元有3顆。內用也是紙碗。 外帶一包魚丸180元 大約12顆。  （走過去發現有一家「石記魚丸」、不知兩家有什麼關聯XD）
ChIJE-1hvsofaDQRnI9_ICAP0Eg,聚圓上海點心總匯/火龍果皮/非凡大探索推薦/桃園美食推薦/桃園蒸餃/桃園鮮肉湯包/椒麻辣蒸餃/牛肉麵/蕃茄肉絲蛋湯麵/醃篤鮮燒賣/,5,朝聖名店  醃篤鮮燒賣必吃，屬於特殊少見的項目，味道濃厚，可以感受到火腿、筍乾的香氣，加上干貝，整體味道鮮美 吃法老闆建議趁熱吃，並且不必另外沾醬油  椒麻辣蒸餃也很特別、也非常好吃，咬下去椒香味在嘴裡散開，帶點些微的辣味，愛吃辣的人絕對不能錯過  手工豆皮卷：將豆皮與肉餡結合也較為罕見，豆皮的Q彈及豆香搭配肉餡的鮮甜，組合非常特別，不用額外加醬汁也很好吃  三寶牛肉麵： 搭配藥材熬煮的湯頭不死鹹，麵湯一起搭配，非常舒適 牛肉燉得軟但不至於軟爛;牛肚除了嚼勁，味道相比其他店家的處理，保留較完整的牛肚味，內臟愛好者不能錯過;牛筋有嚼勁但不會咬不動，有透，搭配湯頭一同入口，爽快
ChIJE-1hvsofaDQRnI9_ICAP0Eg,聚圓上海點心總匯/火龍果皮/非凡大探索推薦/桃園美食推薦/桃園蒸餃/桃園鮮肉湯包/椒麻辣蒸餃/牛肉麵/蕃茄肉絲蛋湯麵/醃篤鮮燒賣/,4,跟著網路推薦來嚐嚐水餃，湯包，粒粒飽滿，豆皮卷也不錯。剛開門沒多久客人就陸續進門用餐，店員也會耐心說明，是在地人會去的老店。
ChIJE-1hvsofaDQRnI9_ICAP0Eg,聚圓上海點心總匯/火龍果皮/非凡大探索推薦/桃園美食推薦/桃園蒸餃/桃園鮮肉湯包/椒麻辣蒸餃/牛肉麵/蕃茄肉絲蛋湯麵/醃篤鮮燒賣/,5,店面很乾淨，像是家常餐廳，老闆會來關心我們的湯會不會不夠熱，說是可以幫忙加熱之類的，超可愛；店裡面天花板竟然有小籠包的竹籠做成的裝飾，很可愛！有提供冬瓜茶，調料區也很乾淨，選擇不那麼多，但檯面乾淨沒有灑出來的醬料，老闆應該也有在注意整潔度。  小籠包跟蒸餃看得出來都是手工的，摺痕不像中央廚房的整齊，但吃起來就是有每個店家自己的味道。 鮮肉湯包的肉量滿多的，湯汁很夠，流出來的肉汁油油的很香！ 椒麻蒸餃不太能吃辣的要小心，  麵疙瘩是比較有嚼勁、有厚度的，搭配紅燒湯汁要同一口吃才不會咬到後面覺得沒味道；如果是番茄湯的麵疙瘩，不知道為什麼吃起來更入味一點，料很足，推薦！ 個人覺得紅燒（無牛肉）麵疙瘩整體比較無聊，喜歡不一樣口感的話還是要加肉喔！  蔥油拌麵的麵條感覺是刀削麵，有炸過的蔥！蔥油非常非常香！唯一的缺點是整碗吃完還有剩下不少油，有點負擔，但就是很香、很過癮！  傻瓜麵和蔥油拌麵很像，看起來只差了炸過的蔥，但其實相較之下多了一股醋的味道，比較清爽，可是沒有蔥油拌麵的特殊香氣，建議各憑喜好選擇～
ChIJE-1hvsofaDQRnI9_ICAP0Eg,聚圓上海點心總匯/火龍果皮/非凡大探索推薦/桃園美食推薦/桃園蒸餃/桃園鮮肉湯包/椒麻辣蒸餃/牛肉麵/蕃茄肉絲蛋湯麵/醃篤鮮燒賣/,5,上網查到的上海點心餐廳，114.6.5中午1點左右來用餐，點了高麗菜水餃🥟、手工豆皮卷、酸辣湯、涼拌小黃瓜🥒、豆乾絲，今日的飲料是冬瓜茶，可以自己倒，但是味道偏淡😅老闆娘大辣辣的說話蠻直接，但是感覺是很好的人，只是第一次來的人可能會不太習慣😄販售的品項還蠻多，🫕豆皮卷非常特別，第一次吃到用豆皮包豬絞肉跟香菇這樣的點心，沾醬油吃還不錯，水餃中規中矩，小菜也蠻開胃🤤好吃，有提供廁所🚾
ChIJE-1hvsofaDQRnI9_ICAP0Eg,聚圓上海點心總匯/火龍果皮/非凡大探索推薦/桃園美食推薦/桃園蒸餃/桃園鮮肉湯包/椒麻辣蒸餃/牛肉麵/蕃茄肉絲蛋湯麵/醃篤鮮燒賣/,5,鮮肉湯包比較一般，不難吃就是外面都吃的到的那種，蝦仁蒸餃很不錯一樣湯汁滿滿。  紅燒牛肋水餃也不錯 肉很大塊，韭菜水餃也很清甜。最令我驚艷的是牛三寶～～太好吃啦！！務必點。
ChIJWYMzynMwaTQRLxxPDPKnvOA,攝香咖啡館,5,老闆、闆娘客氣真誠，關心每一位來訪的旅人。  佈置極具店家特色，彷彿置身植物森林。餐食美味、環境舒適溫馨。  值得來交陪的好店。
ChIJWYMzynMwaTQRLxxPDPKnvOA,攝香咖啡館,5,轉進巷弄裡，發現隱藏版的的咖啡店 店裡的空間、環境很舒服 老闆跟闆娘很親切 會想再帶朋友回訪
ChIJWYMzynMwaTQRLxxPDPKnvOA,攝香咖啡館,5,來草屯不可錯過的一家小店，手沖咖啡必點，下午茶或正餐都很用心製作，店內氛圍與店主夫妻和善溫暖，是個充電的好地方！
ChIJWYMzynMwaTQRLxxPDPKnvOA,攝香咖啡館,5,📍攝香 Coffee｜草屯 藏在巷弄裡的低調咖啡店☕️ 老闆自己烘豆、手沖，每一杯都超用心！ 環境安靜、人不多，超適合放空✨ 重點是老闆超親切，對毛孩也很友善🐾 價格親民又舒服，超值得來坐坐～ 來草屯一定要來！私心推薦❤️  #草屯咖啡 #攝香Coffee #咖啡控 #巷弄咖啡館 #寵物友善咖啡廳
ChIJWYMzynMwaTQRLxxPDPKnvOA,攝香咖啡館,5,來吃好幾次了 今天2024/06/26吃 「香蒜燻雞義大利麵」 >湯汁不收乾，味道蒜，麵吃完連湯汁也喝完 「香蒜燻雞頓飯」 >飯偏稀，比較沒顆粒感 「芒果冰沙」 >打得很綿有過篩，沒芒果絲 「芒果鮮奶油鬆餅」 >正對時，芒果鮮甜，只有外面甜點店價格的一半 忘了拍夏季菜單，總價$601，無服務費 吃飽飽  老闆夫妻小倆口經營 記得剛開始很常看到老闆（男）穿著女僕裝出入 半夜下班時也看到裝著女僕裝帶著狗出來散步 印象的話，應該是2013年前開的吧？ 藏身小巷弄裡，2樓的小獨棟透天 值得推薦的好店
ChIJNWmNmaGADhQRKqS4YWEOcDs,老徐的店,5,看了YT上的影片，臨時起意來用餐。 餐廳外的大空地可以停車，餐廳內的桌椅幾乎都是大圓桌，只有少數幾張四人桌。 這次點了砂鍋魚頭、松柏常青、虎皮豬手、炸肋排與炒珠蔥。 珠蔥沒話說，畢竟是當地特色食材，炒的香氣十足，虎皮豬手應該是豬腳的部位，整個炸過的酥脆外皮香又脆，咬開之後與裡面的膠質搭配合宜，讓人忍不住一口接一口，另附有一碗辣椒醬，拿著一塊脆皮沾上一點，剛送入口時第一時間出現的是辣椒的香氣，當舌頭碰觸到辣椒時，會有一股麻感網鼻腔串上去，很過癮。 松柏長青很特別，是由生高麗菜絲、紅蘿蔔絲、小黃瓜絲與花生米香菜組合在一起的涼拌菜，店家調配的醬汁真是厲害，看著一大盤，卻能讓人在不知不覺中將它嗑光，砂鍋魚頭更是一絕，沒有放入常見的沙茶，而是用高湯、大白菜與炸過的魚頭做基底，再搭配乾豆皮、凍豆腐與寬粉一起上桌，加熱直到滾沸後，先嚐了一口湯蠻香甜的，但這還不是最佳時機，於是再熬煮了一段時間之後，果然味道更加香濃，果然是是店家的主推菜式，對了，凍豆腐很好吃唷。
ChIJNWmNmaGADhQRKqS4YWEOcDs,老徐的店,5,有到烏來 就一定會來吃 雖然沒有美麗的裝潢 但很美味 冷氣也很給力 泡完溫泉吃上一鍋砂鍋魚頭 超級滿足 推薦：砂鍋魚頭、涼拌高麗菜、炸豬腳
ChIJNWmNmaGADhQRKqS4YWEOcDs,老徐的店,5,點了三道 牛肉炒芥藍 珠蔥必點 真的香 醬料厲害很入味 廁所很乾淨 冷氣涼 停車方便 是推薦的餐廳！
